X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,lat
0.661132,-0.162882,0.154434,0.263772,0.550972,-0.149746,1.229439,-0.342453,0.30488,-0.574486,-0.385696,1.134003,0.387055,-1.512288,-0.268065,-0.468032,-0.972561,-0.351954,1.806699,1.044039,1.081279,0.211075,-1.261848,-0.442726,-0.837129,-1.140854,-1.120499,-1.061304,-0.981947,-0.948496,-0.644814,-1.194746,-0.397413,-0.24059,-0.498697,-0.496515,0.021912,-0.867946,-0.680413,-0.19055,-1.742318,-0.957656,-1.160203,-1.143314,-1.145856,-0.951535,-0.468038,-0.042259,-0.446351,-0.22666,-0.032246,0.388626,0.825984,-0.300699,0.0065970000000000004,-0.997312,-0.253166,-0.446412,-1.703676,-0.94294,-0.852697,-0.905688,-0.852276,-1.065255,-0.892199,-0.879787,-0.795594,-1.21987,-0.577447,0.118789,0.177522,-0.466299,39.91
0.011607,0.443591,0.402823,-1.048004,-0.195513,-0.889745,-2.263715,0.495972,-1.193488,1.261249,-0.249052,-1.14192,1.010391,-2.865793,-2.062962,-4.171775,-2.897239,0.010252,-0.39555,-0.209467,-0.390545,-0.317955,0.450624,-0.35997,1.230979,-0.058956,-0.369374,-1.132693,-1.356505,-1.730221,-0.776176,-0.644497,-0.596274,0.131791,1.760125,-0.222525,-0.138207,0.286022,1.984193,-0.869839,1.515135,-0.11052,3.13784,2.24869,1.506892,2.061452,1.361701,0.215659,1.172229,0.846154,1.434208,3.889623,3.677863,0.184711,-0.344229,0.175836,0.846483,0.127612,0.82174,0.09826,4.952606,2.440297,0.862551,0.794114,0.755187,0.316405,2.502158,1.065644,1.172594,2.033766,4.137335,-0.108933,19.75
-1.188315,-0.765504,-0.941674,3.129064,-1.019739,1.727933,1.466804,1.438862,1.863335,0.959939,0.097627,-0.257614,-0.996617,-1.437202,-0.518768,-0.499848,-1.026842,-0.363241,-1.185461,-0.606614,-0.901477,3.789064,1.316156,0.424048,-0.310453,-0.860987,-0.811632,-0.392585,1.407007,0.612535,0.384835,-0.811696,0.295047,1.685942,2.087085,-0.080112,-0.93832,0.30748,-0.072646,2.064499,0.873953,0.37679,-0.584322,-0.463954,-0.637264,0.13936,0.832292,0.012614,0.492218,0.083399,-0.158604,1.012654,1.050061,-0.272145,-0.91834,0.549596,-0.01537,-0.525877,0.432236,0.75631,-0.222544,-0.224844,-0.473874,-0.176845,1.893579,1.184829,0.840667,0.291604,0.885226,2.236578,2.401949,0.074855,19.75
-1.121049,-0.723282,-0.244419,1.574136,-2.27506,1.522599,1.293187,0.988877,1.159074,0.061926,0.183226,0.109945,0.073686,-0.460528,-0.880365,-0.474887,-0.468017,-0.710055,-0.994652,-0.378577,-0.11275,2.113734,2.610777,1.773031,2.188987,1.353745,2.050468,3.397827,3.009826,1.955862,1.65339,2.07565,1.247536,2.393946,1.884591,-0.711682,-0.782248,0.26462,1.569493,0.50163,1.168436,0.581308,1.031087,1.029384,0.743679,0.65589,0.48858,0.166528,0.633172,0.829994,0.374161,0.75396,1.241402,-0.69093,-0.832863,0.469589,1.600277,-0.344147,0.534094,1.832503,0.656442,1.656617,2.299385,2.448514,2.138181,1.053641,1.588518,1.931118,0.799259,2.024066,0.902478,-0.692971,19.75
0.089049,-0.114276,-0.486493,-0.273506,1.29057,-0.579015,-0.16506,-1.48042,-0.185079,-0.05148,-0.095397,-0.408814,-1.861157,-0.526082,-0.676057,1.660922,1.234429,1.021965,-0.025382,-0.049353,-0.38073,0.023311,-0.708225,-0.692139,0.327836,-0.077416,0.011763,1.000797,0.891831,1.058413,2.243298,0.953911,1.601799,1.480374,2.658183,0.72483,-0.420298,-0.422699,-0.924282,-1.054514,-0.915009,-0.43313,1.224327,0.087576,-0.468458,1.002141,-0.132119,0.978274,2.565113,2.011917,0.440358,0.451403,1.973239,0.553187,-0.661263,0.007234,-0.534602,-0.092006,-0.116391,-0.359977,0.285149,-0.31947,0.038249,0.55555,0.914418,0.477933,2.918729,0.684689,1.524878,1.101077,2.862979,0.61805,13.75
1.048012,0.791073,0.196031,-1.033884,-1.442366,-1.876785,-0.671078,-0.184037,-1.674234,-0.224743,-2.784083,0.454322,-1.838576,-0.494878,2.095093,1.11929,2.374092,-0.721342,-0.031777,-0.508987,-0.673001,-1.291175,-0.58962,-1.307369,-0.750319,-0.621646,-0.253173,-1.095932,-0.016424,0.073161,1.294843,1.338309,0.895146,0.972983,1.236466,-0.785984,-0.028336,-0.985316,-0.434628,0.408031,0.158086,-0.30856,-0.161025,0.47569,1.265207,1.425839,3.345025,0.957058,5.509376,5.691365,5.080732,3.147418,6.911638,-0.686851,-0.126987,-1.035394,-0.561259,0.01093,-0.563485,-0.402673,1.183636,-0.153936,1.630481,0.714168,1.950849,1.100739,3.602113,4.318569,2.287255,2.847425,2.716286,-0.680718,13.75
0.044528,-8.07e-4,-0.38279,-1.267999,-0.186318,-0.054285,-1.690234,-0.307383,-0.633677,-0.583574,-1.300158,2.097039,1.011624,-0.25144,-1.830248,-0.651683,-0.665875,-0.270894,-0.176726,-0.585362,-0.764343,-1.133322,-0.806747,-1.270628,-1.246698,-2.006868,-2.372394,-1.916016,-2.431875,-2.744188,-3.068453,-1.641733,-1.787717,-1.057546,6.18e-4,-0.600228,0.060739,-0.863388,-0.282806,0.39486,0.499368,-0.142012,1.162811,-0.27994,0.249229,1.13491,-0.05605,-0.577755,-1.033146,0.256391,1.204279,3.946738,4.32701,-0.318375,0.6822,-0.103001,-0.374164,0.034736,-0.539835,0.43289,0.436566,0.034002,0.619079,0.97015,0.37307,0.179282,0.205822,1.503578,1.233779,2.353134,3.286288,-0.635792,13.75
0.207894,1.168502,0.041949,-0.654613,0.3476,-0.907685,-0.335696,-0.631203,0.44203,0.677759,0.590085,-0.330312,0.514714,-0.96302,-0.907248,0.434189,1.676581,-0.631047,0.024741,0.307766,-0.56102,0.307472,0.37163,1.009986,0.376288,0.365953,-0.174202,0.804221,-0.475945,1.309983,0.859921,0.943942,0.942196,2.633986,2.312674,-0.624996,-0.166416,1.496437,1.188409,1.880384,2.209834,0.755655,0.275461,0.069584,0.561865,0.473314,0.187792,0.775871,-0.146172,1.162711,1.509573,2.11681,2.623182,-0.614787,-0.384474,0.003844,-0.553981,-0.131235,0.509816,0.698154,0.834455,0.792763,0.482807,1.480464,0.740717,1.84213,1.097597,0.90404,1.730779,3.13852,1.865192,-0.654171,13.75
0.611704,1.62116,0.183613,-1.364017,0.539343,-2.343884,-2.063948,-2.220285,-0.031481,-1.377739,-0.166438,-2.711357,-1.892257,-1.976471,-1.569029,0.127473,-0.844441,-0.450457,-0.490437,-0.286204,-0.612271,-0.388112,-0.139589,-0.938125,-0.700794,-0.72158,-0.920595,-0.508384,0.424402,-0.263757,0.28283,1.197061,1.100394,2.108743,1.340673,-0.519734,-0.154836,1.098325,0.875902,1.458071,1.525674,-0.386058,0.06836,0.194786,0.295989,1.182065,0.618124,1.217281,1.137032,1.566705,3.836975,7.124747,3.123954,-0.486977,-0.67769,0.199623,-0.514664,0.342871,0.758032,-0.763356,0.691106,-0.046389,0.188158,0.799234,1.926947,1.612049,2.036062,3.894729,3.143604,4.232226,3.252381,-0.45813,13.75
-0.687346,-0.359083,-0.164664,-1.084011,-2.164294,1.107123,1.352739,-0.406754,-0.762662,0.836213,0.273795,-0.160229,0.772186,0.698801,-0.048201,0.790471,0.493359,-0.75315,-0.426428,-0.365416,-0.060649,-0.469145,1.152667,0.059818,-0.564528,-0.578663,1.035116,1.801439,0.157113,-0.579314,-0.902828,-0.347603,0.713329,-0.286123,-0.272621,-0.815395,-0.516305,0.791878,1.36923,-0.481714,1.675926,1.736211,0.671542,-0.796834,0.587322,1.205683,-0.548809,-0.725317,-0.941806,-0.550371,0.636775,-0.710566,-0.21094,-0.7358,-0.18536,0.111876,1.743235,0.082012,1.514723,-0.240592,-0.305867,-0.83566,1.298935,1.958782,-0.098672,-0.273949,-0.402403,-0.665182,-0.097594,-0.42596,-0.358558,-0.825706,39.91
-0.295317,-0.643808,-0.797269,-0.352015,-2.640916,1.042835,0.644827,-0.746275,-0.104698,-0.702137,0.111991,-1.093032,-0.628045,1.127717,0.927652,0.076815,-0.842151,-0.737759,-0.240613,-0.728451,-0.575738,-0.910751,-0.540058,0.262041,-0.501815,-0.192674,0.16069,1.33391,0.725168,0.035036,0.451362,0.37053,-0.852097,-1.335251,0.075248,-0.807656,-0.331864,-0.958365,-1.020947,-0.290594,0.074535,0.132082,2.151916,-0.540467,0.432419,2.295794,0.697876,0.100389,1.579988,-0.163168,-0.628667,-0.593772,-0.285664,-0.662377,-0.201435,-1.312875,-0.614262,0.049153,-1.406165,0.803159,-0.399352,-0.917656,0.019258,1.361054,0.046945,0.032732,-0.047408,-0.104505,-0.815507,-0.803977,-0.443806,-0.778738,39.91
-0.426427,-0.727725,-0.770232,-0.462012,-2.702024,0.755206,0.648073,-0.565472,-0.302031,0.911326,0.360564,-0.598292,0.072722,-0.611172,-3.144013,-3.593317,-5.465138,-0.752124,0.032171,-0.517863,-0.33583,-0.811091,0.230378,-0.246611,0.274641,-0.023019,0.832343,-0.068227,-0.558492,0.175538,1.210047,0.204028,0.767471,1.343425,2.018525,-0.806108,-0.167177,-0.864803,-0.886002,0.037841,-0.870063,-0.597923,-0.19976,-0.375857,-0.295961,-0.661922,-0.385647,-0.649545,-0.540055,-0.561999,0.500136,0.456625,1.606945,-0.722203,0.146751,-0.984769,-0.196586,-0.087647,-1.085775,-0.694307,0.056249,-0.783336,0.076059,-1.045915,-0.203502,-0.583947,-0.499181,-0.471748,0.054414,0.463631,1.411949,-0.797117,39.91
-0.530431,-0.682081,-0.893232,-0.841424,-0.975061,1.16122,0.926434,-2.001433,-2.825578,-2.474068,0.75371,-1.117848,-1.477936,-0.364483,-1.868434,1.134254,2.651407,-0.659777,-0.938134,-1.228718,-0.927061,-1.251202,-1.843745,-1.440499,-1.425637,-1.035598,-0.875929,-1.410665,-1.203301,-1.337595,-1.534933,-1.209604,-1.259786,-1.705496,-1.010877,-0.751929,-0.41577,-1.298613,-1.310322,0.266233,-1.382669,-0.338716,-0.784555,-0.633297,0.885471,0.174636,-0.634974,-0.38065,-0.534169,-1.01928,-0.344416,-1.117555,-0.930383,-0.673254,-0.675284,-1.614369,-0.765307,0.014953,-1.138679,0.193419,-0.002898,0.177991,0.481787,-0.554941,-0.364377,-0.873293,-1.012671,-1.136619,-0.687341,-0.894038,-1.049307,-0.776696,23.76
0.241875,0.060469,-0.457902,-0.46653,0.382004,-0.372972,-1.444396,-1.897188,-1.77836,-0.036436,-1.349277,-1.095666,0.818719,0.038433,0.806002,-0.895402,0.718586,0.229832,-0.494213,-0.806998,-0.736251,-1.076354,-0.783865,-0.871889,0.60495,1.59056,0.459923,0.478454,0.388511,0.079106,0.824138,-0.189991,-0.198441,-0.230573,-0.288447,0.303783,-0.495469,-1.187217,-0.790419,0.399344,-0.622597,-0.540714,1.104154,1.551896,0.407973,0.995346,0.645474,-0.347052,0.641555,0.060691,0.027844,-0.240697,-0.509558,0.430815,-0.700628,-1.628325,-0.518335,-0.223441,-0.254581,-1.158915,1.341631,2.959748,1.018352,-0.25902,0.657269,-0.189283,-0.10858,-0.250632,-0.327864,-0.630608,-0.304111,0.650723,23.76
0.388856,0.13866,-0.326726,-0.710529,0.182224,-0.464855,-1.314101,-0.565815,-1.725065,0.606808,-0.753904,0.087546,0.919128,0.142874,0.107721,-0.280471,0.992257,-0.079017,-0.432397,-0.757672,-0.744229,-1.009732,-0.975043,-0.947745,0.217311,0.581996,0.717631,0.497545,0.530278,0.089131,0.17262,-0.568242,-0.536814,-0.590291,-0.585555,-0.268964,-0.376542,-1.107215,-0.520669,-0.053235,0.165704,-0.094649,1.784209,2.287143,1.88491,1.835702,1.401397,0.792878,0.401529,0.030207,0.288674,-0.083229,0.06916,-0.16473,-0.329387,-1.53617,-0.567387,-0.129559,-0.399009,-0.537913,1.877085,0.417746,0.588075,0.192185,0.774068,0.0449,-0.05398,-0.513834,-0.003994,-0.82323,-0.568052,-0.294763,23.76
-0.549512,-0.725751,-0.846991,-0.780848,-0.324383,0.014011,0.751075,1.827381,1.232126,-1.734788,1.6022,-0.563612,0.177556,-0.573292,-0.846446,0.824629,-1.627914,-0.603343,-0.557918,-0.866226,-0.898979,-1.156708,-1.117771,-1.026804,-0.69123,-0.3382,-0.141031,-1.331931,-1.243582,-1.210944,-1.13812,-0.649116,-1.376548,-1.528063,-1.105792,-0.694654,-0.235136,-0.977219,-1.25342,0.237368,-0.921466,0.044606,0.206695,4.428505,2.422386,0.986374,-0.199563,0.380427,-0.258082,1.755899,0.612568,-0.195086,-0.248895,-0.601191,0.117711,-1.10444,-1.977835,0.031718,-1.45515,0.68678,0.837179,1.961999,1.822413,0.319725,0.498442,0.810293,0.579298,1.323457,0.175217,-0.370348,-0.042566,-0.686844,23.76
-0.440965,0.899178,-0.164254,-1.438996,-1.41376,0.353875,-1.727725,-3.426896,-2.413393,-0.913774,1.609195,0.960258,0.585809,1.619655,2.436395,1.993685,1.509015,-0.726472,-0.864137,-0.461291,-0.661034,-0.798175,0.987547,-0.196625,1.195019,2.475553,0.969919,2.575894,2.348981,1.128274,1.454722,3.325139,4.568166,2.214841,1.122778,-0.776696,-0.5246,1.81953,1.732371,1.876461,3.517129,1.305317,2.410573,2.511883,1.6136,3.679911,2.5288909999999998,1.18018,2.514761,3.096812,3.840044,2.088214,1.700572,-0.688211,-0.589103,0.326809,-0.019849,0.410265,0.777931,0.103273,2.986605,2.00398,2.178427,4.414944,3.731849,2.753253,2.470639,4.130556,4.660141,2.862798,2.123379,-0.768528,-6.17
-0.623653,0.587171,-0.133342,0.683427,0.360146,0.730315,-1.293924,-0.38741,-0.72164,-0.321837,-0.262343,-1.171393,-1.457752,-0.975308,0.039867,-0.326229,-1.967801,-0.09646,-0.815537,-0.378396,-0.579938,2.221008,0.648984,-0.382143,-0.088209,-0.352473,0.067317,0.079289,-0.046092,-0.282254,0.486439,1.055644,1.435167,-0.279705,4.026903,-0.163702,-0.499556,1.813415,1.684826,4.026422,2.573203,1.996438,0.821448,0.557898,0.262054,0.219318,0.162074,-0.054275,0.400102,1.517124,1.988296,1.840287,3.631156,0.213264,-0.640964,0.382746,0.805331,0.75696,1.008284,1.109325,1.29844,0.63842,1.865524,2.624328,1.369886,1.323802,1.947723,1.883274,1.837725,1.452583,5.977184,-0.090555,-6.17
-0.126712,-0.271052,-0.314326,0.606189,-0.233665,-0.444623,0.0060350000000000004,-1.759854,-1.13819,-1.068943,-1.187391,-0.5851,-0.672231,-0.38527,-1.062513,-0.001941,-0.24806,-0.238059,-0.343966,-0.587535,-0.191663,-0.005785,0.07822,-0.443767,0.243618,0.419962,0.034836,1.040829,2.155229,2.12118,3.123121,3.008555,3.491383,1.997248,0.938932,-0.159058,-0.729436,-1.004764,-0.079162,-0.830606,0.749637,-1.105256,-1.163991,0.635839,0.330522,0.626675,-0.161421,0.089051,0.475894,0.366835,0.182921,-0.092661,-0.278473,-0.361885,-0.822244,-1.521762,0.629216,-0.385724,-0.383325,-0.94844,0.00736,-0.866667,-0.664128,0.212308,0.897427,0.91142,0.793661,0.671177,1.10913,0.647307,0.011156,-0.43771,-6.17
0.756625,0.271676,0.095673,-0.062266,1.179028,-1.171003,-0.112877,0.144532,-0.418196,0.582397,-0.729052,0.555119,-0.047834,0.176338,1.139276,-0.269472,-0.226687,-0.203172,0.380962,0.351537,0.038902,-0.522035,-0.97024,-0.744051,-0.786814,-0.486461,-0.260256,0.097421,0.102852,0.059995,0.666267,0.395289,0.599914,0.787146,-0.068903,-0.323143,-0.382713,-0.621684,-1.158346,-1.274778,-1.429688,-1.357426,-1.091436,-0.852068,-1.00044,-0.860175,-0.762139,-0.404023,-0.232035,0.279026,0.685144,0.2978,0.19581,-0.527767,-0.670063,-0.36596,0.16762,0.093412,-0.414649,-0.367837,-1.441944,-1.105107,-0.960791,-0.626348,-0.509434,-0.724614,-0.232332,0.552857,0.126665,-0.38972,-0.496124,-0.592908,-6.17
0.826859,1.021104,0.109269,-0.166897,0.977581,-1.068751,-0.820668,-1.064933,-0.128866,-0.416481,-0.475445,-1.195918,0.744906,0.665276,0.572663,0.777585,-1.839521,1.354414,0.004704,0.200358,-0.635776,-0.222237,1.718141,-0.418611,0.005181,1.324564,1.700522,0.132963,0.809725,1.304399,0.062034,0.871486,0.009473,0.557494,0.470668,2.039053,0.610737,0.318068,0.494911,-0.549811,0.033268,1.494398,1.016587,0.705516,1.857871,-0.512099,0.549644,-0.808829,-0.695086,0.736809,0.079105,-0.365121,-0.684541,1.740197,0.037983,0.228835,-0.610654,0.027694,1.091814,0.226285,-0.101354,1.054031,0.767457,-0.033673,0.090585,-0.044444,-0.85273,0.301754,-0.799513,-0.579942,0.182172,2.170037,17.98
-0.405287,-0.279707,-0.175161,-0.374748,1.01873,0.397132,0.265128,-0.358383,0.347957,-0.511641,0.056207,-0.18506,-0.573527,-0.153545,-0.460527,-0.104685,-0.199819,1.092764,0.304955,0.301366,0.567397,-0.132774,0.508634,0.323337,0.720601,1.199844,0.852183,1.13316,2.084258,1.313677,0.682041,0.68671,0.051998,-0.103873,0.263753,1.89664,-0.305939,0.403618,0.255241,-0.85975,0.195595,0.165493,0.580505,0.659107,-0.303993,-0.570059,0.379216,-0.637167,-0.6159,-0.138768,-0.827482,-0.504282,-0.335277,0.837362,0.309081,0.502925,1.166147,0.217806,0.087591,0.542315,0.691794,0.3633,0.311679,0.259782,1.209711,-0.05621,-0.292481,0.347386,-0.152741,-0.559282,0.145774,1.228634,17.98
0.872532,0.701562,-0.091745,-0.622418,1.367135,-0.763224,-0.348296,-0.1216,0.506552,-0.778856,0.530058,-0.366418,-0.677054,0.699745,-0.023654,-0.293729,-0.838845,1.529873,0.623782,0.455262,-0.492774,-0.642633,0.006461,-0.071787,0.483232,2.689783,1.204418,0.496789,0.658471,-0.13932,0.289049,0.796816,0.273587,-0.016764,-0.335073,1.81305,0.361022,0.087546,-0.171287,-0.963437,-0.60812600000000006,0.917606,0.837713,1.261348,-0.060073,0.031871,-0.286043,-0.511689,-0.317427,-0.519822,-0.683716,-0.584306,-0.462633,1.479137,0.40418,0.035316,-0.738992,1.064425,0.552349,0.028271,-0.468288,1.07807,0.486525,-0.494811,0.135956,-0.581031,-0.882576,-0.196907,-0.755391,-0.45881,-0.512865,1.471643,17.98
-0.61272,0.262166,3.112324,-0.998725,1.284028,-0.954539,0.008105,-0.411734,-0.018007,0.946492,0.269658,-0.438059,1.066,0.387315,0.430585,-0.070778,-0.250701,-0.21959,-0.476673,-0.160201,1.101099,-0.440729,-0.672226,-1.36063,-1.369736,-1.038761,-1.331299,-1.029621,-1.115841,-1.663357,-1.476415,-0.886141,-0.937786,-0.907633,-1.131472,-0.482583,0.016222,1.779841,3.289596,1.738586,1.6719,0.260311,0.173631,0.148128,-1.108524,1.428397,-0.639357,-0.308897,0.778062,-0.505379,-0.673242,-0.47173,-0.61642,0.029706,-0.463029,0.320142,1.990705,0.186959,1.14653,-0.852551,-0.814467,0.219103,-0.539896,0.139913,0.126753,-0.487498,-0.54631,-0.239914,-0.330912,-0.17783,-0.137698,-0.180407,33.66
0.213103,0.20112,-0.339682,-0.132585,-0.498057,-0.302854,-0.555174,-0.754983,-0.573877,0.182066,0.074887,0.443778,-0.046359,1.944977,0.853337,2.548561,-1.610569,-0.723394,-0.237507,-0.13744,-0.626475,-0.601029,-0.200633,-0.140155,-0.846961,-0.699091,0.221446,0.380459,0.890194,0.429202,0.78883,0.037324,0.603471,-0.033966,0.394177,-0.782888,-0.408678,-0.183401,-0.343955,-1.158761,-0.387659,-0.328115,-1.159113,-0.695081,-0.292568,-1.015624,0.207913,-0.708328,-0.701261,-0.089031,0.219009,0.346014,-0.618313,-0.637902,-0.47488,0.039214,-0.589596,0.224512,1.096208,-0.840775,-1.391067,-0.957235,-0.437836,-0.807062,-0.358357,-0.608665,-0.552318,-0.850078,-0.272533,-0.640427,-0.326858,-0.701139,34.03
1.33425,1.131973,0.129607,0.119039,1.576747,-1.320771,-0.316459,-0.412032,-0.554962,-0.774335,-0.914438,-0.385629,-0.509908,0.881474,1.875958,0.728871,-1.303948,1.358518,0.250142,0.282468,-0.437292,-0.172067,-0.137186,-0.812546,-0.44216,0.437466,0.069487,-0.490003,0.085968,0.014445,0.718505,0.395952,0.873685,0.587567,1.213134,1.847105,-0.324211,-0.333978,-0.856756,-1.369497,-1.009498,-1.016304,-1.112134,-0.854987,-1.193189,-0.812398,-0.450414,-0.753603,0.231997,-0.438523,0.490964,0.702127,0.542271,0.709551,-0.463616,-0.167582,-0.923973,0.139012,-0.059682,-1.151338,-1.17664,-0.559742,-0.769423,-0.995106,-0.815401,-0.875318,-0.367765,-0.569248,-0.032464,-0.17198,0.181447,0.807964,34.03
-0.964498,-1.086495,-1.092248,-0.760656,0.43711,0.64725,-0.279039,0.636676,-0.246331,1.338412,1.110219,1.109448,1.63922,1.682625,0.449858,0.095246,-0.237876,-0.041052,-0.856281,-1.084361,-1.016125,-0.252557,-0.964921,-0.139676,-0.55947,-0.64347,-0.279697,0.014603,-0.495499,-0.553981,-0.713288,-0.380982,-0.676645,-0.45087,-0.213929,-0.056892,-0.589072,-1.210119,-1.793506,0.524609,-1.275882,-1.023818,0.08611,-0.329009,-0.689104,-0.47682,-0.443185,-0.723576,-0.513197,-0.580099,0.003511,-0.471786,-0.720371,-0.115781,-0.794495,-1.619115,-2.446492,-0.365606,-2.221377,-0.388803,-0.46434,-0.468853,-0.47931,-0.017139,-0.334175,-0.764642,-0.81848,0.028847,-0.345254,-0.937461,-0.263158,-0.059923,35.68
-0.451838,-0.601915,-0.863028,0.033046,-1.402219,1.194997,-0.349074,0.383695,-0.648629,-0.118318,-0.481417,0.551267,0.307157,-0.164355,1.702728,-0.288376,0.691398,-0.723394,-0.118747,-0.418183,-0.788436,-0.701913,-0.569648,0.336824,0.444911,2.648724,2.02449,0.616763,1.451143,1.24478,0.707856,0.03947,0.390669,-0.171054,0.002766,-0.770504,0.03826,-0.731552,-1.482898,-0.049592,-1.153308,-0.430964,-0.281984,1.274304,-0.051231,-0.430624,-0.227357,-0.416215,0.164178,-0.409671,-0.12833,-0.368107,-0.086697,-0.666456,0.964562,-0.364039,-1.524793,-0.226123,-1.750094,0.982143,0.344228,2.150993,1.685162,0.113599,1.304619,0.572095,-0.110747,-0.371332,-0.367244,-0.463001,-0.245077,-0.748107,33.66
-0.370912,-0.024139,-0.481253,0.401021,1.096636,0.576305,-1.145914,0.275642,-0.224446,-0.97225,0.271652,-1.740196,-0.398083,-0.965406,-0.480638,0.375292,-0.758955,0.139538,-0.755974,-0.316995,-0.733543,1.338476,-0.818979,-0.714107,-1.116688,-0.659742,-0.910317,-1.009785,-0.232854,-0.443673,-0.365573,-0.493662,-0.326071,-0.105823,-0.554342,-0.061536,-0.55918,0.46437,0.029145,-0.053795,0.117845,-0.281951,-0.551799,-0.04687,-0.326356,-0.805693,-0.337056,-0.18487,-0.670886,-0.389338,-0.413879,0.450128,-0.782018,0.040584,-0.680916,0.43727,-0.15727,-1.157236,0.666888,2.048309,-1.188428,-0.818702,-1.187982,-1.327463,-0.976118,-0.834853,-0.80021,-0.751457,-0.833481,-0.60666,-0.489141,0.089149,39.91
1.538199,0.950482,0.086721,0.062558,-0.245025,-1.171182,0.431028,0.023007,0.782175,0.071879,0.260346,0.345426,-0.167366,0.621774,0.748248,-0.754216,0.099266,-0.289363,1.698657,1.685885,0.082983,-0.458812,1.368375,1.488385,1.70357,3.254556,1.371524,1.484495,1.64745,0.163721,0.10327,0.539864,0.58931,0.369394,0.334498,-0.318499,0.473218,-0.329647,-0.609566,-0.933172,7.12e-4,-0.634049,1.70886,0.948343,-0.758797,0.333265,-0.422745,-0.096069,-0.520397,0.106544,-0.436401,-0.297265,-0.028203,0.347874,0.99237,0.307655,-0.875978,0.886383,0.030722,1.469279,1.792853,2.355433,0.066408,0.603586,0.182798,-0.529691,-0.648885,-0.358603,0.144269,-0.508957,0.580638,-0.025208,30.03
-0.068683,-0.022,1.884,-0.004514,0.347765,-1.418083,-0.260722,-0.318906,0.043488,0.596438,0.271394,0.264188,-0.281908,0.571109,0.870132,1.345449,1.041682,-0.485344,0.439489,0.563273,2.169962,-0.230531,1.835081,0.151239,-0.098784,0.098309,-0.922738,0.027973,0.022661,-0.10584,0.126176,0.311594,0.093257,0.126104,0.122299,-0.293731,-0.083031,0.428049,0.988023,-0.819397,0.502404,-0.830792,-0.821567,-0.502479,-1.189972,-0.844285,-1.082796,-0.724607,-0.392325,-0.612474,-0.198835,-0.411172,-0.828878,-0.016523,-0.627002,-0.047798,0.915038,0.130294,-0.531815,-1.191963,-1.050556,-1.013162,-1.175178,-1.291095,-1.135419,-0.967228,-1.047062,-0.60702,0.143101,-0.203466,-0.623555,0.39342,36.7
0.110371,-0.0246,-0.43369,-0.105192,1.469503,-0.169321,-1.293755,1.162049,0.535614,-1.303874,-0.57761,-0.735488,-0.730376,0.201922,-0.330694,-0.136719,-0.218616,2.11679,-0.380081,-0.062092,-0.6367,-0.442089,0.416121,0.125475,-0.005211,0.969258,1.169241,1.209569,0.470814,-0.485156,-0.008266,-0.267685,-0.301098,-0.068542,-0.323207,2.748021,-0.551086,-0.546438,-1.021796,-1.258524,-1.146511,-0.942744,-0.552544,0.715179,0.708057,0.513585,0.592857,-0.760995,-0.734224,-0.496665,-0.482029,-0.54957,-0.652185,0.598057,-0.857327,-0.007456,-0.394786,0.205736,-0.368523,-0.192882,-0.836359,1.122599,1.16269,1.865381,-0.021297,-0.431933,-0.438661,0.04936,-0.588713,-0.170632,-0.741433,0.646639,14.66
-0.460802,-0.677539,0.722629,0.468234,0.426997,-0.032538,-0.146006,0.231408,0.049328,-0.397954,0.336176,0.222715,0.262937,0.445748,0.19506,0.44337,-0.118874,0.050269,0.068225,0.092046,2.076153,-0.058131,1.745605,0.869431,1.431748,0.21671,0.273522,1.125747,0.169816,0.154189,0.418354,-0.33995,0.400645,0.212783,-0.028522,0.898202,-0.366364,-0.395154,0.197196,-1.168849,-0.510686,-0.495881,0.390836,-0.431504,-0.475444,-0.066181,-0.595846,-0.745023,-0.493225,-0.877335,-0.303716,-0.473359,-0.656534,-0.058674,-0.669946,0.07402,0.586913,-0.055123,-0.450671,0.297672,-0.050706,-0.780261,-0.417516,0.443268,-0.611464,-0.500974,-0.652109,-0.71648,0.160861,-0.340283,-0.549798,0.250474,14.66
